"","iso2c","year","country","reg_4state","disproportionality","FertilizerConsumption","UDS"
"821","ES",1995,"Spain",4,NA,NA,1.45468740315531
"822","ES",1996,"Spain",4,5.36,NA,1.45382738918676
"823","ES",1997,"Spain",4,NA,NA,1.45543474141873
"824","ES",1998,"Spain",4,NA,NA,1.45983966320466
"825","ES",1999,"Spain",4,NA,NA,1.45311794286593
"826","ES",2000,"Spain",4,6.1,NA,1.30998635078233
"827","ES",2001,"Spain",4,NA,NA,1.28313418059504
"828","ES",2002,"Spain",4,NA,164.451777829421,1.5618227511022
"829","ES",2003,"Spain",4,NA,175.270953368672,1.56770052385131
"830","ES",2004,"Spain",4,4.25,165.402610364683,2.00064919757536
"831","ES",2005,"Spain",4,NA,142.139549291412,2.00047785420568
"832","ES",2006,"Spain",4,NA,NA,2.00308313659261
"833","ES",2008,NA,NA,4.49,NA,1.57094224197468
"834","ET",2002,NA,NA,NA,16.8703703703704,-0.321129262813148
"835","ET",2003,NA,NA,NA,5.7023243045388,-0.323033777481298
"836","ET",2004,NA,NA,NA,10.3092850210288,-0.322936385024297
"837","ET",2005,NA,NA,NA,10.8181536794862,-0.140372311075805
"838","FI",1948,NA,NA,3.05,NA,0.871745738018362
"839","FI",1951,NA,NA,1.74,NA,1.06429662526246
"840","FI",1954,NA,NA,2.15,NA,1.15837058143407
"841","FI",1958,NA,NA,2.18,NA,1.2959073427332
"842","FI",1962,NA,NA,4.13,NA,1.16481894624302
"843","FI",1966,NA,NA,2.93,NA,1.16508271699898
"844","FI",1970,NA,NA,2.9,NA,1.40792889378991
"845","FI",1972,NA,NA,2.33,NA,1.18436839430745
"846","FI",1975,NA,NA,3.22,NA,0.97511141474994
"847","FI",1979,NA,NA,2.68,NA,1.18641426316497
"848","FI",1983,NA,NA,2.19,NA,1.30854131356967
"849","FI",1987,"Finland",1,4.98,NA,1.45435844034544
"850","FI",1988,"Finland",1,NA,NA,1.44981965115545
"851","FI",1989,"Finland",1,NA,NA,2.00642408419255
"852","FI",1990,"Finland",1,NA,NA,2.00929192934748
"853","FI",1991,"Finland",1,3.24,NA,2.0073117319987
"854","FI",1992,"Finland",1,NA,NA,2.00987463784777
"855","FI",1993,"Finland",1,NA,NA,2.00914992142388
"856","FI",1994,"Finland",1,NA,NA,2.00188283465823
"857","FI",1995,"Finland",1,3.81,NA,1.5747127468028
"858","FI",1996,"Finland",1,NA,NA,1.56146636097404
"859","FI",1997,"Finland",1,NA,NA,1.56354318107254
"860","FI",1998,"Finland",1,NA,NA,1.567022667824
"861","FI",1999,"Finland",1,3.24,NA,2.00294100166007
"862","FI",2000,"Finland",1,NA,NA,2.00659202493699
"863","FI",2001,"Finland",1,NA,NA,2.00522347326588
"864","FI",2002,"Finland",1,NA,136.458181818182,2.02074362830212
"865","FI",2003,"Finland",3,3.16,118.589592760181,2.00672649325574
"866","FI",2004,"Finland",3,NA,132.847228481298,2.01035956828735
"867","FI",2005,"Finland",3,NA,134.307382550336,1.99936776744112
"868","FI",2006,"Finland",3,NA,NA,2.01815478154274
"869","FI",2007,NA,NA,3.2,NA,2.00710979574829
"870","FJ",1972,NA,NA,4.32,NA,0.565513567035138
"871","FJ",1977,NA,NA,16.1,NA,0.608932107226587
"872","FJ",1982,NA,NA,2.58,NA,0.518764476365754
"873","FJ",1987,NA,NA,5.49,NA,-0.514823854193641
"874","FJ",1992,NA,NA,8.27,NA,0.353990750197684
"875","FJ",1994,NA,NA,10.76,NA,0.350643874073967
"876","FJ",1999,NA,NA,19.26,NA,0.495094683810175
"877","FJ",2001,NA,NA,15.76,NA,0.248782428153693
"878","FJ",2002,NA,NA,NA,71.4823529411765,0.254469202568215
"879","FJ",2003,NA,NA,NA,19.2529411764706,0.245887253791424
"880","FJ",2004,NA,NA,NA,45.2882352941176,0.282203047256066
"881","FJ",2005,NA,NA,NA,39.1764705882353,0.286128126483885
"882","FJ",2006,NA,NA,7.52,NA,-0.444189754482483
"883","FM",2002,NA,NA,NA,1,0.715444107086118
"884","FM",2003,NA,NA,NA,1,0.789295793638826
"885","FM",2004,NA,NA,NA,0.5,0.794049309124939
"886","FM",2005,NA,NA,NA,0.5,0.903619615573838
"887","FR",1946,NA,NA,3.05,NA,1.92254499339093
"888","FR",1951,NA,NA,7.69,NA,1.29534650118721
"889","FR",1956,NA,NA,3.27,NA,1.30337814586434
"890","FR",1973,NA,NA,11.01,NA,1.02409719013246
"891","FR",1978,NA,NA,6.57,NA,1.19103435674699
"892","FR",1981,NA,NA,16.04,NA,0.981603984735357
"893","FR",1986,NA,NA,7.23,NA,1.17159986640133
"894","FR",1987,"France",2,NA,NA,1.1710726493598
"895","FR",1988,"France",2,11.84,NA,1.17334383992768
"896","FR",1989,"France",2,NA,NA,1.06180024432873
"897","FR",1990,"France",2,NA,NA,1.06343413763569
"898","FR",1991,"France",2,NA,NA,1.06662594096853
"899","FR",1992,"France",2,NA,NA,1.17813741881429
"900","FR",1993,"France",2,25.25,NA,1.06626012870446
"901","FR",1994,"France",2,NA,NA,1.06272339669268
"902","FR",1995,"France",2,NA,NA,1.06434663314807
"903","FR",1996,"France",2,NA,NA,1.0642072293802
"904","FR",1997,"France",2,17.69,NA,0.983516901411656
"905","FR",1998,"France",2,NA,NA,0.98206774409533
"906","FR",1999,"France",2,NA,NA,0.979809990885898
"907","FR",2000,"France",2,NA,NA,1.20503393834262
"908","FR",2001,"France",2,NA,NA,0.973125119204665
"909","FR",2002,"France",2,21.95,210.396227437802,1.20510921949985
"910","FR",2003,"France",2,NA,222.103039167886,1.20710072387525
"911","FR",2004,"France",2,NA,211.039488651752,1.20928254535572
"912","FR",2005,"France",2,NA,191.013663120376,1.20603383110607
"913","FR",2006,"France",2,NA,NA,1.20788999397733
"914","FR",2007,NA,NA,13.58,NA,1.11399989651551
"915","GA",2002,NA,NA,NA,5.57846153846154,-0.270340945862329
"916","GA",2003,NA,NA,NA,3.61230769230769,-0.264876897876262
"917","GA",2004,NA,NA,NA,5.10769230769231,-0.267448278378538
"918","GA",2005,NA,NA,NA,8.34461538461538,-0.319341793735049
"919","GB",1950,NA,NA,6.91,NA,1.31689568877905
"920","GB",1951,NA,NA,2.61,NA,1.16510531109646
"921","GB",1955,NA,NA,4.13,NA,1.19640214242183
"922","GB",1959,NA,NA,7.3,NA,1.16198536782553
"923","GB",1964,NA,NA,8.88,NA,1.41210327923114
"924","GB",1966,NA,NA,8.44,NA,1.16524383788836
"925","GB",1970,NA,NA,6.59,NA,1.16234815690295
"926","GB",1974,NA,NA,14.96,NA,1.23592441191413
"927","GB",1979,NA,NA,11.58,NA,1.67188267184722
"928","GB",1983,NA,NA,17.45,NA,1.56429281011427
"929","GB",1987,"United Kingdom",4,14.95,NA,1.56575695940374
"930","GB",1988,"United Kingdom",4,NA,NA,1.56472504460268
"931","GB",1989,"United Kingdom",4,NA,NA,1.56381983507912
"932","GB",1990,"United Kingdom",4,NA,NA,1.27548407487905
"933","GB",1991,"United Kingdom",4,NA,NA,1.27530518197409
"934","GB",1992,"United Kingdom",4,13.55,NA,1.28583285623196
"935","GB",1993,"United Kingdom",4,NA,NA,1.28218926303349
"936","GB",1994,"United Kingdom",4,NA,NA,1.28352311095596
"937","GB",1995,"United Kingdom",4,NA,NA,1.28953330341565
"938","GB",1996,"United Kingdom",4,NA,NA,1.28329175531068
"939","GB",1997,"United Kingdom",3,16.51,NA,1.27967555633561
"940","GB",1998,"United Kingdom",3,NA,NA,1.28992891558723
"941","GB",1999,"United Kingdom",3,NA,NA,1.27911155909577
"942","GB",2000,"United Kingdom",3,NA,NA,1.31197641146513
"943","GB",2001,"United Kingdom",3,17.77,NA,1.16543410995521
"944","GB",2002,"United Kingdom",3,NA,319.05012098168,1.40070826513625
"945","GB",2003,"United Kingdom",3,NA,314.189786181304,1.40405111188823
"946","GB",2004,"United Kingdom",3,NA,287.334593572779,1.40085610788975
"947","GB",2005,"United Kingdom",3,16.73,272.82248210857,1.40080880527194
"948","GB",2006,"United Kingdom",3,NA,NA,1.40202654988239
"949","GD",1976,NA,NA,7.47,NA,0.569851560808229
"950","GD",1984,NA,NA,32.28,NA,0.360003336971969
"951","GD",1990,NA,NA,9.71,NA,0.801626229257576
"952","GD",1995,NA,NA,18.32,NA,0.947355271475926
"953","GD",1999,NA,NA,33.1,NA,0.821905458102186
"954","GD",2002,NA,NA,NA,NA,0.82565496921141
"955","GD",2003,NA,NA,4.35,NA,0.93193898369998
"956","GD",2004,NA,NA,NA,NA,0.936738662448206
"957","GD",2005,NA,NA,NA,NA,0.94030694678374
"958","GD",2008,NA,NA,21.74,NA,1.18027990894138
"959","GE",2002,NA,NA,NA,33.0413016270338,0.0453322168806523
"960","GE",2003,NA,NA,NA,14.3690773067332,0.0497795380212429
"961","GE",2004,NA,NA,NA,30.1334745762712,0.316635019118225
"962","GE",2005,NA,NA,NA,53.8602150537634,0.371187718624355
"963","GH",1987,"Ghana",1,NA,NA,-0.97854702440416
"964","GH",1988,"Ghana",1,NA,NA,-0.948312406593309
"965","GH",1989,"Ghana",1,NA,NA,-0.786316003023617
"966","GH",1990,"Ghana",1,NA,NA,-0.783969192483168
"967","GH",1991,"Ghana",1,NA,NA,-0.662685115335607
"968","GH",1992,"Ghana",1,NA,NA,-0.20265434114842
"969","GH",1993,"Ghana",4,NA,NA,-0.0110928406575529
"970","GH",1994,"Ghana",4,NA,NA,-0.00430677809377909
"971","GH",1995,"Ghana",4,NA,NA,0.0249652798948624
"972","GH",1996,"Ghana",4,NA,NA,0.195523549925097
"973","GH",1997,"Ghana",4,NA,NA,0.230105492515098
"974","GH",1998,"Ghana",4,NA,NA,0.232644712877275
"975","GH",1999,"Ghana",4,NA,NA,0.265420262265478
"976","GH",2000,"Ghana",4,NA,NA,0.539548776106534
"977","GH",2001,"Ghana",4,NA,NA,0.491587836405939
"978","GH",2002,"Ghana",4,NA,3.74551542693136,0.490073651955485
"979","GH",2003,"Ghana",4,NA,6.8389486260454,0.551430999735339
"980","GH",2004,"Ghana",4,NA,13.2005,0.671159577416876
"981","GH",2005,"Ghana",4,NA,5.99875,0.758147571426605
"982","GH",2006,"Ghana",4,NA,NA,0.75578448962214
"983","GM",2002,NA,NA,NA,0,-0.24088909214982
"984","GM",2003,NA,NA,NA,9.24918032786885,-0.241252506172763
"985","GM",2004,NA,NA,NA,7.4865671641791,-0.244899638286709
"986","GM",2005,NA,NA,NA,9.60909090909091,-0.29304544272182
"987","GN",2002,NA,NA,NA,1.00418410041841,-0.255062382135319
"988","GN",2003,NA,NA,NA,0.793939393939394,-0.31891929456025
"989","GN",2004,NA,NA,NA,1.03019607843137,-0.318885189673099
"990","GN",2005,NA,NA,NA,0.919737322145202,-0.319051267225468
"991","GQ",2002,NA,NA,NA,NA,-0.763575021445665
"992","GQ",2003,NA,NA,NA,NA,-0.766543404211755
"993","GQ",2004,NA,NA,NA,NA,-0.567873089282749
"994","GQ",2005,NA,NA,NA,NA,-0.569298861653436
"995","GR",1946,NA,NA,1.54,NA,0.177563534068724
"996","GR",1950,NA,NA,7.12,NA,0.319102503651603
"997","GR",1951,NA,NA,9.48,NA,0.232386811941025
"998","GR",1952,NA,NA,27.27,NA,0.297069066544896
"999","GR",1956,NA,NA,6.69,NA,0.345017337584425
"1000","GR",1958,NA,NA,13.88,NA,0.391913088467591
"1001","GR",1961,NA,NA,7.27,NA,0.391271858628688
"1002","GR",1963,NA,NA,5.98,NA,0.432743206269461
"1003","GR",1964,NA,NA,4.39,NA,0.390801028868815
"1004","GR",1974,NA,NA,15.79,NA,0.326605333830481
"1005","GR",1977,NA,NA,13.58,NA,1.01718660127623
"1006","GR",1981,NA,NA,8.4,NA,1.0984820923133
"1007","GR",1985,NA,NA,7.08,NA,0.719872112005602
"1008","GR",1987,"Greece",1,NA,NA,1.16104913075751
"1009","GR",1988,"Greece",1,NA,NA,1.16804647806682
"1010","GR",1989,"Greece",1,3.94,NA,1.44905314548128
"1012","GR",1990,"Greece",1,3.97,NA,1.27946983852741
"1013","GR",1991,"Greece",1,NA,NA,1.28414517621415
"1014","GR",1992,"Greece",1,NA,NA,1.27977753480944
"1015","GR",1993,"Greece",1,7.57,NA,1.30174742673481
"1016","GR",1994,"Greece",1,NA,NA,1.31127322318742
"1017","GR",1995,"Greece",1,NA,NA,1.30822956666021
"1018","GR",1996,"Greece",1,9.45,NA,1.31349453868975
"1019","GR",1997,"Greece",1,NA,NA,1.30624221817508
"1020","GR",1998,"Greece",1,NA,NA,1.31594597263689
"1021","GR",1999,"Greece",1,NA,NA,1.31097793317011
"1022","GR",2000,"Greece",1,6.78,NA,1.33199255481778
"1023","GR",2001,"Greece",1,NA,NA,1.3130099094383
"1024","GR",2002,"Greece",1,NA,156.376886271623,1.45364212288856
"1025","GR",2003,"Greece",1,NA,216.014250614251,1.45089044337676
"1026","GR",2004,"Greece",1,NA,176.41764929631,1.45378843855488
"1027","GR",2005,"Greece",1,NA,183.423226433431,1.45471171791177
"1028","GR",2006,"Greece",1,NA,NA,1.45376934854364
"1029","GT",1987,"Guatemala",2,NA,NA,0.206465738865102
"1030","GT",1988,"Guatemala",2,NA,NA,0.194441429177491
"1031","GT",1989,"Guatemala",2,NA,NA,0.202053943130978
"1032","GT",1990,"Guatemala",2,NA,NA,0.158477245523515
"1033","GT",1991,"Guatemala",2,NA,NA,0.142201993314931
"1034","GT",1992,"Guatemala",2,NA,NA,0.128661235416408
"1035","GT",1993,"Guatemala",2,NA,NA,0.0655794521055694
"1036","GT",1994,"Guatemala",2,NA,NA,0.105671417082552
"1037","GT",1995,"Guatemala",2,NA,NA,0.10168805875258
"1038","GT",1996,"Guatemala",2,NA,NA,0.219732810269566
"1039","GT",1997,"Guatemala",2,NA,NA,0.276265840881251
"1040","GT",1998,"Guatemala",2,NA,NA,0.274355912440798
"1041","GT",1999,"Guatemala",2,12.96,NA,0.233122946280943
"1042","GT",2000,"Guatemala",2,NA,NA,0.455278000053231
"1043","GT",2001,"Guatemala",2,NA,NA,0.553293461618658
"1044","GT",2002,"Guatemala",2,NA,99.7901754385965,0.309520416570378
"1045","GT",2003,"Guatemala",2,9.95,91.671826625387,0.309519783158753
"1046","GT",2004,"Guatemala",2,NA,124.94625,0.252910752375729
"1047","GT",2005,"Guatemala",2,NA,141.690714285714,0.252771573719243
"1048","GT",2006,"Guatemala",2,NA,NA,0.273894296751123
"1049","GW",1994,NA,NA,12.85,NA,0.093153804478515
"1050","GW",2002,NA,NA,NA,NA,0.208472699902696
"1051","GW",2003,NA,NA,NA,NA,-0.383073260095213
"1052","GW",2004,NA,NA,NA,NA,-0.00744795456598564
"1053","GW",2005,NA,NA,NA,NA,0.392369400224919
"1054","GW",2008,NA,NA,13.15,NA,0.286116304592173
"1055","GY",1968,NA,NA,0.76,NA,0.26731208731025
"1056","GY",1980,NA,NA,0.79,NA,-0.121118323373255
"1057","GY",1985,NA,NA,0.97,NA,-0.461831672634979
"1058","GY",1992,NA,NA,1.17,NA,0.229903575662473
"1059","GY",1997,NA,NA,1.12,NA,0.323485215182585
"1060","GY",2001,NA,NA,1.15,NA,0.377845806505974
"1061","GY",2002,NA,NA,NA,33.1111111111111,0.379398324496299
"1062","GY",2003,NA,NA,NA,23.0555555555556,0.371711643020542
"1063","GY",2004,NA,NA,NA,44.8333333333333,0.374266305417163
"1064","GY",2005,NA,NA,NA,22.097619047619,0.28212624833657
"1065","GY",2006,NA,NA,1.08,NA,0.271676317900535
"1066","HN",1971,NA,NA,2.62,NA,-0.01182665810601
"1067","HN",1980,NA,NA,2.4,NA,-0.606720728146441
"1068","HN",1981,NA,NA,0.91,NA,-0.268256663332758
"1069","HN",1985,NA,NA,1.34,NA,0.34340242842722
"1070","HN",1987,"Honduras",3,NA,NA,0.27760381001436
"1071","HN",1988,"Honduras",3,NA,NA,0.301011301455896
"1072","HN",1989,"Honduras",3,2.62,NA,0.293073805984858
"1073","HN",1990,"Honduras",3,NA,NA,0.327986134278597
"1074","HN",1991,"Honduras",3,NA,NA,0.327876955716139
"1075","HN",1992,"Honduras",3,NA,NA,0.327786436702774
"1076","HN",1993,"Honduras",3,2.13,NA,0.294675955164769
"1077","HN",1994,"Honduras",3,NA,NA,0.293213648356252
"1078","HN",1995,"Honduras",3,NA,NA,0.294653543278706
"1079","HN",1996,"Honduras",3,NA,NA,0.294996030781386
"1080","HN",1997,"Honduras",3,3.73,NA,0.488323485780176
"1081","HN",1998,"Honduras",3,NA,NA,0.487151987198851
"1082","HN",1999,"Honduras",3,NA,NA,0.675766300562224
"1083","HN",2000,"Honduras",3,NA,NA,0.653564502259956
"1084","HN",2001,"Honduras",3,2.41,NA,0.613899126403956
"1085","HN",2002,"Honduras",3,NA,31.9569288389513,0.615944489336696
"1086","HN",2003,"Honduras",3,NA,54.8970037453184,0.614926792236763
"1087","HN",2004,"Honduras",3,NA,134.966666666667,0.615847337709623
"1088","HN",2005,"Honduras",3,4.08,160.851428571429,0.577968154562494
"1089","HN",2006,"Honduras",3,NA,NA,0.541472621878692
"1090","HR",1991,"Croatia",1,NA,NA,0.0833478039795123
"1091","HR",1992,"Croatia",1,NA,NA,0.170430601853627
"1092","HR",1993,"Croatia",1,NA,NA,0.17401151270146
"1093","HR",1994,"Croatia",1,NA,NA,0.172519946327074
"1094","HR",1995,"Croatia",1,NA,NA,0.143041034250355
"1095","HR",1996,"Croatia",1,NA,NA,0.143412873758966
"1096","HR",1997,"Croatia",1,NA,NA,0.0978680010159726
"1097","HR",1998,"Croatia",1,NA,NA,0.0998849323995083
"1098","HR",1999,"Croatia",1,NA,NA,0.218392831531892
"1099","HR",2000,"Croatia",1,6.92,NA,0.685637085857043
"1100","HR",2001,"Croatia",1,NA,NA,0.804395994627706
"1101","HR",2002,"Croatia",1,NA,256.988344988345,0.806651493673931
"1102","HR",2003,"Croatia",1,9.6,292.802083333333,0.797220759439562
"1103","HR",2004,"Croatia",1,NA,312.584415584416,0.797174897120773
"1104","HR",2005,"Croatia",4,NA,294.508591065292,0.821557070706918
"1105","HR",2006,"Croatia",4,NA,NA,0.822130173969426
"1106","HR",2007,NA,NA,7.58,NA,0.88722347552835
"1107","HT",2002,NA,NA,NA,NA,-0.587935435169438
"1108","HT",2003,NA,NA,NA,NA,-0.589601522052685
"1109","HT",2004,NA,NA,NA,NA,-0.610626646791978
"1110","HT",2005,NA,NA,NA,NA,-0.534827307426698
"1111","HU",1987,"Hungary",2,NA,NA,-0.613304720230915
"1112","HU",1988,"Hungary",2,NA,NA,-0.406470815455354
"1113","HU",1989,"Hungary",2,NA,NA,-0.0909216044297241
"1114","HU",1990,"Hungary",2,13.75,NA,1.31479674160675
"1115","HU",1991,"Hungary",2,NA,NA,1.15751227211815
"1116","HU",1992,"Hungary",2,NA,NA,1.16172091150105
"1117","HU",1993,"Hungary",2,NA,NA,1.27648432588885
"1118","HU",1994,"Hungary",2,16.18,NA,1.45574645576549
"1119","HU",1995,"Hungary",2,NA,NA,1.45540068063777
"1120","HU",1996,"Hungary",2,NA,NA,1.44990296654693
"1121","HU",1997,"Hungary",2,NA,NA,1.45322716983205
"1122","HU",1998,"Hungary",2,10.88,NA,1.16668554869757
"1123","HU",1999,"Hungary",2,NA,NA,1.17504147098759
"1124","HU",2000,"Hungary",3,NA,NA,1.20689944510608
"1125","HU",2001,"Hungary",3,NA,NA,1.17080829092781
"1126","HU",2002,"Hungary",3,7.3,94.8762483716891,1.28388507848827
"1127","HU",2003,"Hungary",3,NA,95.4970633021536,1.27669877761419
"1128","HU",2004,"Hungary",3,NA,98.5210961287516,1.56759430971238
"1129","HU",2005,"Hungary",3,NA,85.1988698109107,1.56704066302115
"1130","HU",2006,"Hungary",3,5.13,NA,1.39854239930879
"1131","ID",1955,NA,NA,1.54,NA,0.0297959041484473
"1132","ID",1987,"Indonesia",1,NA,NA,-0.778725826328558
"1133","ID",1988,"Indonesia",1,NA,NA,-0.85699788362487
"1134","ID",1989,"Indonesia",1,NA,NA,-0.695187436415536
"1135","ID",1990,"Indonesia",1,NA,NA,-0.777175570101762
"1136","ID",1991,"Indonesia",1,NA,NA,-0.785438988916147
"1137","ID",1992,"Indonesia",1,NA,NA,-0.776463851080574
"1138","ID",1993,"Indonesia",1,NA,NA,-0.977279520403842
"1139","ID",1994,"Indonesia",1,NA,NA,-0.977224921091145
"1140","ID",1995,"Indonesia",1,NA,NA,-0.979527217820438
"1141","ID",1996,"Indonesia",1,NA,NA,-0.878187749687997
"1142","ID",1997,"Indonesia",1,NA,NA,-0.874139369103814
"1143","ID",1998,"Indonesia",1,NA,NA,-0.539546144637841
"1144","ID",1999,"Indonesia",1,3.54,NA,0.288640734969869
"1145","ID",2000,"Indonesia",4,NA,NA,0.40347061141228
"1146","ID",2001,"Indonesia",4,NA,NA,0.275281277637642
"1147","ID",2002,"Indonesia",4,NA,123.959065783577,0.276673613494643
"1148","ID",2003,"Indonesia",4,NA,131.132152102116,0.277504249775478
"1149","ID",2004,"Indonesia",4,4.45,131.209397551285,0.624235950717363
"1150","ID",2005,"Indonesia",4,NA,150.54734347945,0.727785021350198
"1151","ID",2006,"Indonesia",4,NA,NA,0.726040060146123
"1152","IE",1948,NA,NA,5.59,NA,0.85270252612938
"1153","IE",1951,NA,NA,2.6,NA,0.785859895198897
"1154","IE",1954,NA,NA,2.35,NA,1.15589528228652
"1155","IE",1957,NA,NA,4.4,NA,1.05987251783629
"1156","IE",1961,NA,NA,4.46,NA,1.06854651414773
"1157","IE",1965,NA,NA,2.17,NA,1.10317289325228
"1158","IE",1969,NA,NA,5.38,NA,1.28417686655844
"1159","IE",1973,NA,NA,2.4,NA,1.21276073647501
"1160","IE",1977,NA,NA,4.91,NA,1.41512943668413
"1161","IE",1982,NA,NA,2.74,NA,1.30990107218369
"1163","IE",1987,"Ireland",1,5.14,NA,1.57256971801687
"1164","IE",1988,"Ireland",1,NA,NA,1.40279445808779
"1165","IE",1989,"Ireland",1,3.84,NA,1.40326222807861
"1166","IE",1990,"Ireland",1,NA,NA,1.39903348663329
"1167","IE",1991,"Ireland",1,NA,NA,1.40151155622278
"1168","IE",1992,"Ireland",1,3.1,NA,2.00626983416073
"1169","IE",1993,"Ireland",1,NA,NA,1.16828369303043
"1170","IE",1994,"Ireland",1,NA,NA,1.17183287305739
"1171","IE",1995,"Ireland",1,NA,NA,1.55969912612944
"1172","IE",1996,"Ireland",1,NA,NA,1.4020379214057
"1173","IE",1997,"Ireland",1,6.55,NA,1.39868989268178
"1174","IE",1998,"Ireland",1,NA,NA,1.99877366240917
"1175","IE",1999,"Ireland",1,NA,NA,1.40611436953128
"1176","IE",2000,"Ireland",1,NA,NA,1.42353155756858
"1177","IE",2001,"Ireland",1,NA,NA,1.56155112197471
"1178","IE",2002,"Ireland",1,6.62,597.017841971113,1.56507862896507
"1179","IE",2003,"Ireland",1,NA,533.773265651438,1.56590164530241
"1180","IE",2004,"Ireland",1,NA,404.347717842324,2.01676036113244
"1181","IE",2005,"Ireland",1,NA,388.535472972973,1.56760856181234
"1182","IE",2006,"Ireland",1,NA,NA,1.56991104167581
"1183","IE",2007,NA,NA,5.85,NA,1.41130008755153
"1184","IL",1949,NA,NA,2.62,NA,1.2317760057633
"1185","IL",1951,NA,NA,0.7,NA,1.23827378396065
"1186","IL",1955,NA,NA,1.26,NA,1.3220676711254
"1187","IL",1959,NA,NA,1.12,NA,1.15362035612711
"1188","IL",1961,NA,NA,0.64,NA,1.29840171276524
"1189","IL",1965,NA,NA,0.84,NA,1.19353034884177
"1190","IL",1969,NA,NA,0.72,NA,0.937505232186733
"1191","IL",1973,NA,NA,2.86,NA,0.844797790062355
"1192","IL",1977,NA,NA,2.69,NA,0.966525758937267
"1193","IL",1981,NA,NA,2.98,NA,0.969973534067186
"1194","IL",1984,NA,NA,2.17,NA,0.980159754643805
"1195","IL",1987,"Israel",4,NA,NA,0.97310712255797
"1196","IL",1988,"Israel",4,2.53,NA,1.09367685014489
"1197","IL",1989,"Israel",4,NA,NA,1.07851487172134
"1198","IL",1990,"Israel",4,NA,NA,1.08058747853455
"1199","IL",1991,"Israel",4,NA,NA,1.08380230894879
"1200","IL",1992,"Israel",4,2.22,NA,0.971925083393738
"1201","IL",1993,"Israel",4,NA,NA,0.974382179941936
"1202","IL",1994,"Israel",4,NA,NA,0.976700455306472
"1203","IL",1995,"Israel",4,NA,NA,0.975374777572712
"1204","IL",1996,"Israel",4,1.65,NA,1.08334029654101
"1205","IL",1997,"Israel",4,NA,NA,1.07629933802501
"1206","IL",1998,"Israel",4,NA,NA,1.08069523474599
"1207","IL",1999,"Israel",4,2.22,NA,1.44919758093797
"1208","IL",2000,"Israel",4,NA,NA,1.02628002045417
"1209","IL",2001,"Israel",4,NA,NA,1.30626121181683
"1210","IL",2002,"Israel",4,NA,251.862464183381,1.3052671395928
"1211","IL",2003,"Israel",4,2.53,282.934131736527,1.15645243645521
"1212","IL",2004,"Israel",4,NA,320.900321543408,1.15023486409644
"1213","IL",2005,"Israel",4,NA,292.604501607717,1.27592338133804
"1214","IL",2006,"Israel",4,2.49,NA,1.27585067140204
"1215","IN",1952,NA,NA,22.69,NA,0.783699296864756
"1216","IN",1957,NA,NA,21.76,NA,0.805054759804566
"1217","IN",1962,NA,NA,21.62,NA,0.731174725272504
"1218","IN",1967,NA,NA,11.09,NA,0.799392993817442
"1219","IN",1971,NA,NA,18.69,NA,0.798479460390406
"1220","IN",1977,NA,NA,10.67,NA,0.83923749230004
"1221","IN",1980,NA,NA,19.82,NA,0.834204576849663
"1222","IN",1984,NA,NA,22.72,NA,0.647767827647244
"1223","IN",1987,"India",4,NA,NA,0.646236017154106
"1224","IN",1988,"India",4,NA,NA,0.728695351925048
"1225","IN",1989,"India",4,8.57,NA,0.702923953646606
"1226","IN",1990,"India",4,NA,NA,0.708208629169815
"1227","IN",1991,"India",4,7.51,NA,0.557853171153188
"1228","IN",1992,"India",4,NA,NA,0.55511934406332
"1229","IN",1993,"India",4,NA,NA,0.512235230230513
"1230","IN",1994,"India",4,NA,NA,0.51774437521086
"1231","IN",1995,"India",4,NA,NA,0.578410945499254
"1232","IN",1996,"India",4,7.89,NA,0.720434915811867
"1233","IN",1997,"India",4,NA,NA,0.720874934281878
"1234","IN",1998,"India",4,9.33,NA,0.833021396839679
"1235","IN",1999,"India",4,NA,NA,0.693794780356152
"1236","IN",2000,"India",4,NA,NA,0.791967548624128
"1237","IN",2001,"India",4,NA,NA,0.685587156535381
"1238","IN",2002,"India",4,NA,100.64145835157,0.685504747065981
"1239","IN",2003,"India",4,NA,105.133781628249,0.683891750142037
"1240","IN",2004,"India",4,4.53,115.438507369081,0.813040786944175
"1241","IN",2005,"India",4,NA,127.799746251876,0.8144087888688
"1242","IN",2006,"India",4,NA,NA,0.81360241950859
"1243","IQ",2002,NA,NA,NA,0,-1.45382637217752
"1244","IQ",2003,NA,NA,NA,0,-0.879236265090074
"1245","IQ",2004,NA,NA,NA,20.3022222222222,-0.862756611903068
"1246","IQ",2005,NA,NA,4.4,39.3430909090909,-0.385837435756572
"1247","IR",2002,NA,NA,NA,78.7394722066255,-0.438323543856267
"1248","IR",2003,NA,NA,NA,80.2913502500463,-0.438354954771844
"1249","IR",2004,NA,NA,NA,103.751726245035,-0.730008771213786
"1250","IR",2005,NA,NA,NA,95.0479646767072,-0.727447171369924
"1251","IS",1946,NA,NA,1.61,NA,1.28559694203914
"1252","IS",1949,NA,NA,6.75,NA,1.17250517634794
"1253","IS",1953,NA,NA,8,NA,1.17166566837146
"1254","IS",1959,NA,NA,13.57,NA,1.16781398478117
"1255","IS",1963,NA,NA,3.07,NA,0.990544452516086
"1256","IS",1967,NA,NA,2.8,NA,1.52850409212478
"1257","IS",1971,NA,NA,2.34,NA,1.5262188183064
